/* DATA DESCRIPTION:
Citation:	Horstmann, Jochen; Carrasco, Ruben; Calil, Paulo H R; Iudicone, Daniele; Pesant, Stephane; Erta, J M (2022): Track of Lagrangian drifter 34 during the Mission Microbiomes with the RV Tara along the eastern coast of Brazil [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.948213, 
	In: Horstmann, J et al. (2022): Drifter position data from the eastern coast of Brazil during the project Mission Microbiomes with the RV Tara [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.948261
Project(s):	Atlantic ECOsystems assessment, forecasting & sustainability (AtlantECO) (URI: https://doi.org/10.3030/862923)
	Fondation Tara Expeditions (FondTara) (URI: https://fondationtaraocean.org/en/home/)
	Mission Microbiomes (MM2020) (URI: https://fondationtaraocean.org/expedition/mission-microbiomes/)
Funding:	Horizon 2020 of the European Commission (H2020) (URI: https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en), grant/award no. 862923: Atlantic ECOsystems assessment, forecasting & sustainability (URI: https://doi.org/10.3030/862923)
Coverage:	MEDIAN LATITUDE: 9.093347 * MEDIAN LONGITUDE: -54.470362 * SOUTH-BOUND LATITUDE: 6.269540 * WEST-BOUND LONGITUDE: -60.945860 * NORTH-BOUND LATITUDE: 13.892640 * EAST-BOUND LONGITUDE: -49.956020
	DATE/TIME START: 2021-09-02T07:04:10 * DATE/TIME END: 2022-01-04T22:20:46
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	TARA_Microbiomes_DRIFT-34 * LATITUDE START: 6.302240 * LONGITUDE START: -50.616060 * LATITUDE END: 13.719010 * LONGITUDE END: -60.945740 * DATE/TIME START: 2021-09-02T07:04:10 * DATE/TIME END: 2022-01-04T22:20:46 * LOCATION: Eastern Brazilian coast * CAMPAIGN: MM20210824_LEG-05_035-040_Martin * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Drifter (DRIFT)
Parameter(s):	LATITUDE (Latitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	LONGITUDE (Longitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en)
	Identification (ID) * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: DrifterID
	DATE/TIME (Date/Time) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: UTC
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	35283 data points
*/
Latitude	Longitude	Depth water [m]	ID	Date/Time
6.30224	-50.61606	0	34	2021-09-02T07:04:10
6.29642	-50.61792	0	34	2021-09-02T07:09:12
6.29076	-50.61972	0	34	2021-09-02T07:14:12
6.28501	-50.62161	0	34	2021-09-02T07:19:12
6.27340	-50.62550	0	34	2021-09-02T07:29:11
6.26954	-50.62662	0	34	2021-09-02T07:34:11
6.27010	-50.62808	0	34	2021-09-02T07:39:10
6.27190	-50.63049	0	34	2021-09-02T07:44:13
6.27369	-50.63284	0	34	2021-09-02T07:49:11
6.27549	-50.63519	0	34	2021-09-02T07:54:12
6.27731	-50.63754	0	34	2021-09-02T07:59:11
6.27911	-50.63989	0	34	2021-09-02T08:04:13
6.28091	-50.64227	0	34	2021-09-02T08:09:14
6.28271	-50.64456	0	34	2021-09-02T08:14:12
6.28452	-50.64688	0	34	2021-09-02T08:19:13
6.28633	-50.64917	0	34	2021-09-02T08:24:17
6.28812	-50.65146	0	34	2021-09-02T08:29:17
6.29016	-50.65402	0	34	2021-09-02T08:34:57
6.29174	-50.65604	0	34	2021-09-02T08:39:22
6.29354	-50.65833	0	34	2021-09-02T08:44:24
6.29529	-50.66058	0	34	2021-09-02T08:49:25
6.29703	-50.66287	0	34	2021-09-02T08:54:26
6.29876	-50.66513	0	34	2021-09-02T08:59:23
6.30046	-50.66745	0	34	2021-09-02T09:04:27
6.30216	-50.66971	0	34	2021-09-02T09:09:25
6.30387	-50.67203	0	34	2021-09-02T09:14:28
6.30559	-50.67432	0	34	2021-09-02T09:19:26
6.30729	-50.67657	0	34	2021-09-02T09:24:27
6.30900	-50.67883	0	34	2021-09-02T09:29:25
6.31081	-50.68130	0	34	2021-09-02T09:34:55
6.31234	-50.68338	0	34	2021-09-02T09:39:27
6.31393	-50.68561	0	34	2021-09-02T09:44:27
6.31552	-50.68784	0	34	2021-09-02T09:49:26
6.31707	-50.69022	0	34	2021-09-02T09:54:28
6.31847	-50.69269	0	34	2021-09-02T09:59:29
6.31975	-50.69537	0	34	2021-09-02T10:04:30
6.32099	-50.69812	0	34	2021-09-02T10:09:31
6.32221	-50.70093	0	34	2021-09-02T10:14:32
6.32345	-50.70373	0	34	2021-09-02T10:19:33
6.32465	-50.70648	0	34	2021-09-02T10:24:33
6.32587	-50.70926	0	34	2021-09-02T10:29:31
6.32718	-50.71222	0	34	2021-09-02T10:34:54
6.32833	-50.71472	0	34	2021-09-02T10:39:35
6.32956	-50.71747	0	34	2021-09-02T10:44:33
6.33078	-50.72012	0	34	2021-09-02T10:49:34
6.33214	-50.72266	0	34	2021-09-02T10:54:32
6.33370	-50.72491	0	34	2021-09-02T10:59:33
6.33548	-50.72708	0	34	2021-09-02T11:04:33
6.33733	-50.72919	0	34	2021-09-02T11:09:34
6.33916	-50.73129	0	34	2021-09-02T11:14:33
6.34103	-50.73346	0	34	2021-09-02T11:19:35
6.34272	-50.73578	0	34	2021-09-02T11:24:32
6.34422	-50.73834	0	34	2021-09-02T11:29:34
6.34581	-50.74118	0	34	2021-09-02T11:34:57
6.34706	-50.74365	0	34	2021-09-02T11:39:35
6.34846	-50.74634	0	34	2021-09-02T11:44:32
6.34992	-50.74905	0	34	2021-09-02T11:49:37
6.35137	-50.75174	0	34	2021-09-02T11:54:33
6.35284	-50.75443	0	34	2021-09-02T11:59:34
6.35443	-50.75708	0	34	2021-09-02T12:04:35
6.35624	-50.75959	0	34	2021-09-02T12:09:33
6.35816	-50.76187	0	34	2021-09-02T12:14:33
6.36002	-50.76431	0	34	2021-09-02T12:19:34
6.36177	-50.76691	0	34	2021-09-02T12:24:35
6.36342	-50.76956	0	34	2021-09-02T12:29:35
