/* DATA DESCRIPTION:
Citation:	Horstmann, Jochen; Carrasco, Ruben; Calil, Paulo H R; Iudicone, Daniele; Pesant, Stephane; Erta, J M (2022): Track of Lagrangian drifter 48 during the Mission Microbiomes with the RV Tara along the eastern coast of Brazil [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.948227, 
	In: Horstmann, J et al. (2022): Drifter position data from the eastern coast of Brazil during the project Mission Microbiomes with the RV Tara [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.948261
Project(s):	Atlantic ECOsystems assessment, forecasting & sustainability (AtlantECO) (URI: https://doi.org/10.3030/862923)
	Fondation Tara Expeditions (FondTara) (URI: https://fondationtaraocean.org/en/home/)
	Mission Microbiomes (MM2020) (URI: https://fondationtaraocean.org/expedition/mission-microbiomes/)
Funding:	Horizon 2020 of the European Commission (H2020) (URI: https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en), grant/award no. 862923: Atlantic ECOsystems assessment, forecasting & sustainability (URI: https://doi.org/10.3030/862923)
Coverage:	MEDIAN LATITUDE: 7.296649 * MEDIAN LONGITUDE: -45.385844 * SOUTH-BOUND LATITUDE: 4.228340 * WEST-BOUND LONGITUDE: -53.633180 * NORTH-BOUND LATITUDE: 11.766990 * EAST-BOUND LONGITUDE: -39.583710
	DATE/TIME START: 2021-09-01T13:07:31 * DATE/TIME END: 2022-02-07T17:55:31
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	TARA_Microbiomes_DRIFT-48 * LATITUDE START: 6.976910 * LONGITUDE START: -50.258090 * LATITUDE END: 11.730590 * LONGITUDE END: -53.513610 * DATE/TIME START: 2021-09-01T13:07:31 * DATE/TIME END: 2022-02-07T00:00:00 * LOCATION: Eastern Brazilian coast * CAMPAIGN: MM20210824_LEG-05_035-040_Martin * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Drifter (DRIFT)
Parameter(s):	LATITUDE (Latitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	LONGITUDE (Longitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en)
	Identification (ID) * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: DrifterID
	DATE/TIME (Date/Time) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: UTC
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	45283 data points
*/
Latitude	Longitude	Depth water [m]	ID	Date/Time
6.97691	-50.25809	0	48	2021-09-01T13:07:31
6.98306	-50.25374	0	48	2021-09-01T13:11:50
6.99018	-50.24885	0	48	2021-09-01T13:16:51
6.99735	-50.24387	0	48	2021-09-01T13:21:51
7.00410	-50.23924	0	48	2021-09-01T13:26:52
7.00173	-50.24023	0	48	2021-09-01T13:31:52
6.99852	-50.24130	0	48	2021-09-01T13:36:51
6.99561	-50.24261	0	48	2021-09-01T13:41:51
6.99306	-50.24422	0	48	2021-09-01T13:46:52
6.99156	-50.24576	0	48	2021-09-01T13:51:52
6.99013	-50.24741	0	48	2021-09-01T13:56:52
6.98869	-50.24905	0	48	2021-09-01T14:01:55
6.98711	-50.25095	0	48	2021-09-01T14:07:29
6.98587	-50.25244	0	48	2021-09-01T14:11:55
6.98447	-50.25409	0	48	2021-09-01T14:16:53
6.98307	-50.25580	0	48	2021-09-01T14:21:51
6.98167	-50.25751	0	48	2021-09-01T14:26:54
6.98033	-50.25916	0	48	2021-09-01T14:31:52
6.97898	-50.26089	0	48	2021-09-01T14:36:53
6.97758	-50.26265	0	48	2021-09-01T14:41:54
6.97621	-50.26437	0	48	2021-09-01T14:46:55
6.97484	-50.26611	0	48	2021-09-01T14:51:55
6.97346	-50.26782	0	48	2021-09-01T14:56:55
6.97212	-50.26956	0	48	2021-09-01T15:01:56
6.97070	-50.27151	0	48	2021-09-01T15:07:25
6.96956	-50.27310	0	48	2021-09-01T15:11:54
6.96826	-50.27490	0	48	2021-09-01T15:16:56
6.96694	-50.27672	0	48	2021-09-01T15:21:56
6.96565	-50.27844	0	48	2021-09-01T15:26:56
6.96438	-50.28024	0	48	2021-09-01T15:31:57
6.96309	-50.28207	0	48	2021-09-01T15:36:58
6.96185	-50.28387	0	48	2021-09-01T15:41:57
6.96060	-50.28568	0	48	2021-09-01T15:46:58
6.95933	-50.28758	0	48	2021-09-01T15:51:54
6.95813	-50.28947	0	48	2021-09-01T15:56:55
6.95693	-50.29144	0	48	2021-09-01T16:01:55
6.95562	-50.29355	0	48	2021-09-01T16:07:24
6.95458	-50.29529	0	48	2021-09-01T16:11:50
6.95342	-50.29733	0	48	2021-09-01T16:16:51
6.95230	-50.29932	0	48	2021-09-01T16:21:48
6.95117	-50.30133	0	48	2021-09-01T16:26:49
6.95002	-50.30331	0	48	2021-09-01T16:31:48
6.94887	-50.30546	0	48	2021-09-01T16:36:49
6.94780	-50.30743	0	48	2021-09-01T16:41:48
6.94676	-50.30945	0	48	2021-09-01T16:46:47
6.94574	-50.31143	0	48	2021-09-01T16:51:45
6.94470	-50.31345	0	48	2021-09-01T16:56:46
6.94369	-50.31546	0	48	2021-09-01T17:01:47
6.94260	-50.31757	0	48	2021-09-01T17:07:08
6.94165	-50.31946	0	48	2021-09-01T17:11:45
6.94067	-50.32150	0	48	2021-09-01T17:16:44
6.93969	-50.32349	0	48	2021-09-01T17:21:42
6.93867	-50.32550	0	48	2021-09-01T17:26:43
6.93767	-50.32751	0	48	2021-09-01T17:31:44
6.93670	-50.32953	0	48	2021-09-01T17:36:41
6.93570	-50.33151	0	48	2021-09-01T17:41:42
6.93472	-50.33347	0	48	2021-09-01T17:46:43
6.93381	-50.33548	0	48	2021-09-01T17:51:43
6.93287	-50.33749	0	48	2021-09-01T17:56:41
6.93199	-50.33951	0	48	2021-09-01T18:01:44
6.93100	-50.34164	0	48	2021-09-01T18:07:06
6.93020	-50.34352	0	48	2021-09-01T18:11:43
6.92934	-50.34549	0	48	2021-09-01T18:16:44
6.92851	-50.34744	0	48	2021-09-01T18:21:45
6.92770	-50.34949	0	48	2021-09-01T18:26:46
