/* DATA DESCRIPTION:
Citation:	Horstmann, Jochen; Carrasco, Ruben; Calil, Paulo H R; Iudicone, Daniele; Pesant, Stephane; Erta, J M (2022): Track of Lagrangian drifter 41 during the Mission Microbiomes with the RV Tara along the eastern coast of Brazil [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.948220, 
	In: Horstmann, J et al. (2022): Drifter position data from the eastern coast of Brazil during the project Mission Microbiomes with the RV Tara [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.948261
Project(s):	Atlantic ECOsystems assessment, forecasting & sustainability (AtlantECO) (URI: https://doi.org/10.3030/862923)
	Fondation Tara Expeditions (FondTara) (URI: https://fondationtaraocean.org/en/home/)
	Mission Microbiomes (MM2020) (URI: https://fondationtaraocean.org/expedition/mission-microbiomes/)
Funding:	Horizon 2020 of the European Commission (H2020) (URI: https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en), grant/award no. 862923: Atlantic ECOsystems assessment, forecasting & sustainability (URI: https://doi.org/10.3030/862923)
Coverage:	MEDIAN LATITUDE: 8.774813 * MEDIAN LONGITUDE: -56.391807 * SOUTH-BOUND LATITUDE: 3.012450 * WEST-BOUND LONGITUDE: -61.038960 * NORTH-BOUND LATITUDE: 10.697900 * EAST-BOUND LONGITUDE: -49.555600
	DATE/TIME START: 2021-09-05T17:04:09 * DATE/TIME END: 2021-11-24T18:29:42
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	TARA_Microbiomes_DRIFT-41 * LATITUDE START: 3.012450 * LONGITUDE START: -49.555600 * LATITUDE END: 10.677370 * LONGITUDE END: -61.038480 * DATE/TIME START: 2021-09-05T17:04:09 * DATE/TIME END: 2021-11-24T18:29:42 * LOCATION: Eastern Brazilian coast * CAMPAIGN: MM20210824_LEG-05_035-040_Martin * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Drifter (DRIFT)
Parameter(s):	LATITUDE (Latitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	LONGITUDE (Longitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en)
	Identification (ID) * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: DrifterID
	DATE/TIME (Date/Time) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: UTC
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	19867 data points
*/
Latitude	Longitude	Depth water [m]	ID	Date/Time
3.01245	-49.55560	0	41	2021-09-05T17:04:09
3.01311	-49.55930	0	41	2021-09-05T17:09:10
3.01400	-49.56247	0	41	2021-09-05T17:14:08
3.01493	-49.56567	0	41	2021-09-05T17:19:09
3.01585	-49.56891	0	41	2021-09-05T17:24:09
3.01675	-49.57233	0	41	2021-09-05T17:29:40
3.01765	-49.57593	0	41	2021-09-05T17:34:39
3.01833	-49.57895	0	41	2021-09-05T17:39:08
3.01903	-49.58243	0	41	2021-09-05T17:44:06
3.01967	-49.58593	0	41	2021-09-05T17:49:09
3.02023	-49.58936	0	41	2021-09-05T17:54:09
3.02073	-49.59286	0	41	2021-09-05T17:59:07
3.02115	-49.59637	0	41	2021-09-05T18:04:08
3.02155	-49.59985	0	41	2021-09-05T18:09:09
3.02185	-49.60345	0	41	2021-09-05T18:14:09
3.02210	-49.60699	0	41	2021-09-05T18:19:06
3.02229	-49.61060	0	41	2021-09-05T18:24:04
3.02238	-49.61437	0	41	2021-09-05T18:29:31
3.02247	-49.61832	0	41	2021-09-05T18:34:31
3.02250	-49.62167	0	41	2021-09-05T18:39:02
3.02252	-49.62543	0	41	2021-09-05T18:44:02
3.02251	-49.62918	0	41	2021-09-05T18:48:59
3.02245	-49.63293	0	41	2021-09-05T18:53:56
3.02238	-49.63666	0	41	2021-09-05T18:58:57
3.02223	-49.64041	0	41	2021-09-05T19:03:54
3.02214	-49.64410	0	41	2021-09-05T19:08:53
3.02198	-49.64780	0	41	2021-09-05T19:13:50
3.02180	-49.65152	0	41	2021-09-05T19:18:51
3.02159	-49.65528	0	41	2021-09-05T19:23:51
3.02142	-49.65897	0	41	2021-09-05T19:28:51
3.02124	-49.66312	0	41	2021-09-05T19:34:26
3.02107	-49.66641	0	41	2021-09-05T19:38:50
3.02088	-49.67020	0	41	2021-09-05T19:43:51
3.02073	-49.67395	0	41	2021-09-05T19:48:52
3.02053	-49.67770	0	41	2021-09-05T19:53:52
3.02031	-49.68143	0	41	2021-09-05T19:58:54
3.02018	-49.68512	0	41	2021-09-05T20:03:54
3.02002	-49.68878	0	41	2021-09-05T20:08:56
3.01993	-49.69235	0	41	2021-09-05T20:13:56
3.01985	-49.69594	0	41	2021-09-05T20:18:57
3.01985	-49.69937	0	41	2021-09-05T20:23:58
3.01989	-49.70282	0	41	2021-09-05T20:28:57
3.01996	-49.70657	0	41	2021-09-05T20:34:30
3.02007	-49.70959	0	41	2021-09-05T20:39:01
3.02025	-49.71280	0	41	2021-09-05T20:43:57
3.02050	-49.71606	0	41	2021-09-05T20:49:02
3.02076	-49.71915	0	41	2021-09-05T20:54:02
3.02109	-49.72223	0	41	2021-09-05T20:58:59
3.02150	-49.72525	0	41	2021-09-05T21:04:00
3.02194	-49.72821	0	41	2021-09-05T21:09:00
3.02239	-49.73108	0	41	2021-09-05T21:13:58
3.02292	-49.73391	0	41	2021-09-05T21:18:56
3.02356	-49.73666	0	41	2021-09-05T21:23:56
3.02427	-49.73929	0	41	2021-09-05T21:28:57
3.02508	-49.74216	0	41	2021-09-05T21:34:31
3.02585	-49.74438	0	41	2021-09-05T21:39:00
3.02677	-49.74677	0	41	2021-09-05T21:44:00
3.02778	-49.74911	0	41	2021-09-05T21:49:00
3.02889	-49.75137	0	41	2021-09-05T21:54:02
3.03008	-49.75351	0	41	2021-09-05T21:59:02
3.03135	-49.75562	0	41	2021-09-05T22:03:59
3.03272	-49.75751	0	41	2021-09-05T22:09:00
3.03423	-49.75937	0	41	2021-09-05T22:14:00
3.03587	-49.76120	0	41	2021-09-05T22:19:01
3.03764	-49.76291	0	41	2021-09-05T22:24:26
