/* DATA DESCRIPTION:
Citation:	Horstmann, Jochen; Carrasco, Ruben; Calil, Paulo H R; Iudicone, Daniele; Pesant, Stephane; Erta, J M (2022): Track of Lagrangian drifter 33 during the Mission Microbiomes with the RV Tara along the eastern coast of Brazil [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.948212, 
	In: Horstmann, J et al. (2022): Drifter position data from the eastern coast of Brazil during the project Mission Microbiomes with the RV Tara [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.948261
Project(s):	Atlantic ECOsystems assessment, forecasting & sustainability (AtlantECO) (URI: https://doi.org/10.3030/862923)
	Fondation Tara Expeditions (FondTara) (URI: https://fondationtaraocean.org/en/home/)
	Mission Microbiomes (MM2020) (URI: https://fondationtaraocean.org/expedition/mission-microbiomes/)
Funding:	Horizon 2020 of the European Commission (H2020) (URI: https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en), grant/award no. 862923: Atlantic ECOsystems assessment, forecasting & sustainability (URI: https://doi.org/10.3030/862923)
Coverage:	MEDIAN LATITUDE: 12.994937 * MEDIAN LONGITUDE: -57.560627 * SOUTH-BOUND LATITUDE: 12.523460 * WEST-BOUND LONGITUDE: -59.580230 * NORTH-BOUND LATITUDE: 13.297100 * EAST-BOUND LONGITUDE: -53.981290
	DATE/TIME START: 2021-08-24T11:02:22 * DATE/TIME END: 2021-10-06T19:22:53
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	TARA_Microbiomes_DRIFT-33 * LATITUDE START: 12.524530 * LONGITUDE START: -53.981290 * LATITUDE END: 13.200070 * LONGITUDE END: -59.017700 * DATE/TIME START: 2021-08-24T11:02:22 * DATE/TIME END: 2021-09-14T00:00:00 * LOCATION: Eastern Brazilian coast * CAMPAIGN: MM20210824_LEG-05_035-040_Martin * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Drifter (DRIFT)
Parameter(s):	LATITUDE (Latitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	LONGITUDE (Longitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en)
	Identification (ID) * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: DrifterID
	DATE/TIME (Date/Time) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: UTC
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	9096 data points
*/
Latitude	Longitude	Depth water [m]	ID	Date/Time
12.52453	-53.98129	0	33	2021-08-24T11:02:22
12.52459	-53.98185	0	33	2021-08-24T11:07:23
12.52480	-53.98254	0	33	2021-08-24T11:12:23
12.52497	-53.98325	0	33	2021-08-24T11:17:23
12.52527	-53.98413	0	33	2021-08-24T11:23:07
12.52537	-53.98495	0	33	2021-08-24T11:27:26
12.52597	-53.98615	0	33	2021-08-24T11:32:26
12.52609	-53.98700	0	33	2021-08-24T11:37:27
12.52660	-53.98810	0	33	2021-08-24T11:42:33
12.52677	-53.98930	0	33	2021-08-24T11:47:32
12.52720	-53.99050	0	33	2021-08-24T11:52:31
12.52771	-53.99127	0	33	2021-08-24T11:57:31
12.52830	-53.99133	0	33	2021-08-24T12:02:24
12.52891	-53.99149	0	33	2021-08-24T12:07:24
12.52947	-53.99158	0	33	2021-08-24T12:12:23
12.53007	-53.99167	0	33	2021-08-24T12:17:23
12.53058	-53.99191	0	33	2021-08-24T12:22:58
12.53110	-53.99207	0	33	2021-08-24T12:27:21
12.53180	-53.99229	0	33	2021-08-24T12:32:25
12.53244	-53.99246	0	33	2021-08-24T12:37:26
12.53307	-53.99277	0	33	2021-08-24T12:42:24
12.53427	-53.99335	0	33	2021-08-24T12:52:25
12.53477	-53.99359	0	33	2021-08-24T12:57:26
12.53529	-53.99387	0	33	2021-08-24T13:02:24
12.53579	-53.99408	0	33	2021-08-24T13:07:24
12.53634	-53.99432	0	33	2021-08-24T13:12:25
12.53688	-53.99460	0	33	2021-08-24T13:17:26
12.53753	-53.99487	0	33	2021-08-24T13:22:57
12.53804	-53.99509	0	33	2021-08-24T13:27:24
12.53857	-53.99530	0	33	2021-08-24T13:32:23
12.53910	-53.99559	0	33	2021-08-24T13:37:21
12.53953	-53.99576	0	33	2021-08-24T13:42:22
12.53987	-53.99594	0	33	2021-08-24T13:47:19
12.54052	-53.99627	0	33	2021-08-24T13:57:17
12.54098	-53.99646	0	33	2021-08-24T14:02:20
12.54142	-53.99670	0	33	2021-08-24T14:07:18
12.54190	-53.99695	0	33	2021-08-24T14:12:19
12.54233	-53.99730	0	33	2021-08-24T14:17:55
12.54272	-53.99756	0	33	2021-08-24T14:22:55
12.54305	-53.99780	0	33	2021-08-24T14:27:21
12.54346	-53.99814	0	33	2021-08-24T14:32:19
12.54391	-53.99847	0	33	2021-08-24T14:37:21
12.54440	-53.99881	0	33	2021-08-24T14:42:20
12.54486	-53.99918	0	33	2021-08-24T14:47:22
12.54521	-53.99957	0	33	2021-08-24T14:52:21
12.54556	-54.00000	0	33	2021-08-24T14:57:19
12.54596	-54.00041	0	33	2021-08-24T15:02:24
12.54635	-54.00067	0	33	2021-08-24T15:07:24
12.54672	-54.00095	0	33	2021-08-24T15:12:22
12.54714	-54.00119	0	33	2021-08-24T15:17:24
12.54759	-54.00150	0	33	2021-08-24T15:22:57
12.54800	-54.00168	0	33	2021-08-24T15:27:27
12.54852	-54.00189	0	33	2021-08-24T15:32:29
12.54895	-54.00195	0	33	2021-08-24T15:37:30
12.54942	-54.00214	0	33	2021-08-24T15:42:34
12.54981	-54.00223	0	33	2021-08-24T15:47:34
12.55020	-54.00223	0	33	2021-08-24T15:52:33
12.55058	-54.00220	0	33	2021-08-24T15:57:34
12.55098	-54.00214	0	33	2021-08-24T16:02:38
12.55136	-54.00217	0	33	2021-08-24T16:07:36
12.55176	-54.00223	0	33	2021-08-24T16:12:36
12.55216	-54.00232	0	33	2021-08-24T16:17:40
12.55258	-54.00247	0	33	2021-08-24T16:23:07
12.55297	-54.00260	0	33	2021-08-24T16:27:45
12.55336	-54.00269	0	33	2021-08-24T16:32:44
