/* DATA DESCRIPTION:
Citation:	Horstmann, Jochen; Carrasco, Ruben; Calil, Paulo H R; Iudicone, Daniele; Pesant, Stephane; Erta, J M (2022): Track of Lagrangian drifter 74 during the Mission Microbiomes with the RV Tara along the eastern coast of Brazil [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.948252, 
	In: Horstmann, J et al. (2022): Drifter position data from the eastern coast of Brazil during the project Mission Microbiomes with the RV Tara [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.948261
Project(s):	Atlantic ECOsystems assessment, forecasting & sustainability (AtlantECO) (URI: https://doi.org/10.3030/862923)
	Fondation Tara Expeditions (FondTara) (URI: https://fondationtaraocean.org/en/home/)
	Mission Microbiomes (MM2020) (URI: https://fondationtaraocean.org/expedition/mission-microbiomes/)
Funding:	Horizon 2020 of the European Commission (H2020) (URI: https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en), grant/award no. 862923: Atlantic ECOsystems assessment, forecasting & sustainability (URI: https://doi.org/10.3030/862923)
Coverage:	MEDIAN LATITUDE: 14.705334 * MEDIAN LONGITUDE: -65.405998 * SOUTH-BOUND LATITUDE: 5.278310 * WEST-BOUND LONGITUDE: -74.760890 * NORTH-BOUND LATITUDE: 18.276800 * EAST-BOUND LONGITUDE: -51.215730
	DATE/TIME START: 2021-09-03T09:02:09 * DATE/TIME END: 2021-12-20T12:48:10
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	TARA_Microbiomes_DRIFT-74 * LATITUDE START: 5.297220 * LONGITUDE START: -51.240300 * LATITUDE END: 18.203070 * LONGITUDE END: -73.547850 * DATE/TIME START: 2021-09-03T09:02:09 * DATE/TIME END: 2021-12-20T12:48:10 * LOCATION: Eastern Brazilian coast * CAMPAIGN: MM20210824_LEG-05_035-040_Martin * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Drifter (DRIFT)
Parameter(s):	LATITUDE (Latitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	LONGITUDE (Longitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en)
	Identification (ID) * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: DrifterID
	DATE/TIME (Date/Time) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: UTC
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	28087 data points
*/
Latitude	Longitude	Depth water [m]	ID	Date/Time
5.29722	-51.24030	0	74	2021-09-03T09:02:09
5.29404	-51.23541	0	74	2021-09-03T09:07:10
5.29074	-51.22992	0	74	2021-09-03T09:12:10
5.28726	-51.22458	0	74	2021-09-03T09:17:11
5.28289	-51.22003	0	74	2021-09-03T09:22:12
5.27831	-51.21573	0	74	2021-09-03T09:27:14
5.28094	-51.21786	0	74	2021-09-03T09:32:13
5.28332	-51.22031	0	74	2021-09-03T09:37:08
5.28571	-51.22272	0	74	2021-09-03T09:42:09
5.28811	-51.22518	0	74	2021-09-03T09:47:13
5.29056	-51.22775	0	74	2021-09-03T09:52:14
5.29300	-51.23032	0	74	2021-09-03T09:57:14
5.29549	-51.23334	0	74	2021-09-03T10:02:37
5.29780	-51.23563	0	74	2021-09-03T10:07:16
5.30013	-51.23831	0	74	2021-09-03T10:12:14
5.30250	-51.24106	0	74	2021-09-03T10:17:18
5.30494	-51.24370	0	74	2021-09-03T10:22:15
5.30726	-51.24636	0	74	2021-09-03T10:27:16
5.30958	-51.24902	0	74	2021-09-03T10:32:16
5.31191	-51.25180	0	74	2021-09-03T10:37:17
5.31414	-51.25446	0	74	2021-09-03T10:42:14
5.31635	-51.25726	0	74	2021-09-03T10:47:16
5.31865	-51.25989	0	74	2021-09-03T10:52:16
5.32098	-51.26242	0	74	2021-09-03T10:57:19
5.32361	-51.26535	0	74	2021-09-03T11:02:53
5.32573	-51.26773	0	74	2021-09-03T11:07:21
5.32815	-51.27026	0	74	2021-09-03T11:12:23
5.33050	-51.27286	0	74	2021-09-03T11:17:23
5.33290	-51.27545	0	74	2021-09-03T11:22:22
5.33533	-51.27795	0	74	2021-09-03T11:27:25
5.33766	-51.28036	0	74	2021-09-03T11:32:26
5.33997	-51.28296	0	74	2021-09-03T11:37:24
5.34228	-51.28558	0	74	2021-09-03T11:42:24
5.34463	-51.28827	0	74	2021-09-03T11:47:26
5.34691	-51.29099	0	74	2021-09-03T11:52:22
5.34933	-51.29366	0	74	2021-09-03T11:57:59
5.35199	-51.29666	0	74	2021-09-03T12:02:59
5.35412	-51.29907	0	74	2021-09-03T12:07:21
5.35658	-51.30188	0	74	2021-09-03T12:12:19
5.35920	-51.30478	0	74	2021-09-03T12:17:19
5.36181	-51.30762	0	74	2021-09-03T12:22:19
5.36435	-51.31052	0	74	2021-09-03T12:27:19
5.36682	-51.31357	0	74	2021-09-03T12:32:21
5.36924	-51.31667	0	74	2021-09-03T12:37:19
5.37169	-51.31967	0	74	2021-09-03T12:42:19
5.37418	-51.32275	0	74	2021-09-03T12:47:21
5.37668	-51.32581	0	74	2021-09-03T12:52:20
5.37921	-51.32887	0	74	2021-09-03T12:57:18
5.38200	-51.33239	0	74	2021-09-03T13:02:18
5.38419	-51.33505	0	74	2021-09-03T13:07:17
5.38666	-51.33820	0	74	2021-09-03T13:12:16
5.38917	-51.34134	0	74	2021-09-03T13:17:14
5.39174	-51.34442	0	74	2021-09-03T13:22:15
5.39427	-51.34747	0	74	2021-09-03T13:27:12
5.39679	-51.35065	0	74	2021-09-03T13:32:13
5.39929	-51.35373	0	74	2021-09-03T13:37:10
5.40180	-51.35684	0	74	2021-09-03T13:42:11
5.40433	-51.35999	0	74	2021-09-03T13:47:08
5.40688	-51.36309	0	74	2021-09-03T13:52:05
5.40941	-51.36618	0	74	2021-09-03T13:57:05
5.41212	-51.36954	0	74	2021-09-03T14:02:29
5.41441	-51.37247	0	74	2021-09-03T14:07:07
5.41690	-51.37549	0	74	2021-09-03T14:12:04
5.41945	-51.37845	0	74	2021-09-03T14:17:02
5.42197	-51.38141	0	74	2021-09-03T14:22:05
5.42458	-51.38442	0	74	2021-09-03T14:27:03
5.42724	-51.38742	0	74	2021-09-03T14:32:03
5.42985	-51.39041	0	74	2021-09-03T14:37:01
5.43260	-51.39334	0	74	2021-09-03T14:42:02
5.43530	-51.39624	0	74	2021-09-03T14:47:05
5.43800	-51.39920	0	74	2021-09-03T14:52:03
5.44069	-51.40222	0	74	2021-09-03T14:57:03
5.44358	-51.40549	0	74	2021-09-03T15:02:28
5.44611	-51.40830	0	74	2021-09-03T15:07:02
5.44881	-51.41122	0	74	2021-09-03T15:12:03
5.45158	-51.41428	0	74	2021-09-03T15:17:00
5.45437	-51.41736	0	74	2021-09-03T15:22:05
5.45714	-51.42040	0	74	2021-09-03T15:27:05
5.45989	-51.42349	0	74	2021-09-03T15:32:05
5.46267	-51.42667	0	74	2021-09-03T15:37:03
5.46549	-51.42978	0	74	2021-09-03T15:42:04
5.46839	-51.43283	0	74	2021-09-03T15:47:01
5.47134	-51.43591	0	74	2021-09-03T15:52:02
5.47429	-51.43893	0	74	2021-09-03T15:57:01
5.47753	-51.44223	0	74	2021-09-03T16:02:29
5.48026	-51.44506	0	74	2021-09-03T16:07:01
5.48322	-51.44806	0	74	2021-09-03T16:12:01
5.48630	-51.45111	0	74	2021-09-03T16:17:01
5.48948	-51.45422	0	74	2021-09-03T16:22:03
5.49276	-51.45734	0	74	2021-09-03T16:27:01
