/* DATA DESCRIPTION:
Citation:	Horstmann, Jochen; Carrasco, Ruben; Calil, Paulo H R; Iudicone, Daniele; Pesant, Stephane; Erta, J M (2022): Track of Lagrangian drifter 61 during the Mission Microbiomes with the RV Tara along the eastern coast of Brazil [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.948241, 
	In: Horstmann, J et al. (2022): Drifter position data from the eastern coast of Brazil during the project Mission Microbiomes with the RV Tara [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.948261
Project(s):	Atlantic ECOsystems assessment, forecasting & sustainability (AtlantECO) (URI: https://doi.org/10.3030/862923)
	Fondation Tara Expeditions (FondTara) (URI: https://fondationtaraocean.org/en/home/)
	Mission Microbiomes (MM2020) (URI: https://fondationtaraocean.org/expedition/mission-microbiomes/)
Funding:	Horizon 2020 of the European Commission (H2020) (URI: https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en), grant/award no. 862923: Atlantic ECOsystems assessment, forecasting & sustainability (URI: https://doi.org/10.3030/862923)
Coverage:	MEDIAN LATITUDE: 10.344936 * MEDIAN LONGITUDE: -56.746560 * SOUTH-BOUND LATITUDE: 7.376060 * WEST-BOUND LONGITUDE: -77.443870 * NORTH-BOUND LATITUDE: 15.075000 * EAST-BOUND LONGITUDE: -48.463930
	DATE/TIME START: 2021-08-30T09:03:59 * DATE/TIME END: 2022-01-27T03:31:08
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	TARA_Microbiomes_DRIFT-61 * LATITUDE START: 9.696380 * LONGITUDE START: -49.507210 * LATITUDE END: 14.023380 * LONGITUDE END: -77.443870 * DATE/TIME START: 2021-08-30T09:03:59 * DATE/TIME END: 2022-01-27T03:31:08 * LOCATION: Eastern Brazilian coast * CAMPAIGN: MM20210824_LEG-05_035-040_Martin * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Drifter (DRIFT)
Parameter(s):	LATITUDE (Latitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	LONGITUDE (Longitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en)
	Identification (ID) * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: DrifterID
	DATE/TIME (Date/Time) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: UTC
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	42289 data points
*/
Latitude	Longitude	Depth water [m]	ID	Date/Time
9.69638	-49.50721	0	61	2021-08-30T09:03:59
9.69505	-49.50833	0	61	2021-08-30T09:08:58
9.69400	-49.50909	0	61	2021-08-30T09:13:28
9.69293	-49.50934	0	61	2021-08-30T09:18:25
9.69234	-49.50854	0	61	2021-08-30T09:23:28
9.69178	-49.50772	0	61	2021-08-30T09:28:25
9.69122	-49.50690	0	61	2021-08-30T09:33:20
9.69056	-49.50601	0	61	2021-08-30T09:38:20
9.68995	-49.50510	0	61	2021-08-30T09:43:21
9.68941	-49.50415	0	61	2021-08-30T09:48:19
9.68887	-49.50323	0	61	2021-08-30T09:53:18
9.68847	-49.50229	0	61	2021-08-30T09:58:20
9.68812	-49.50134	0	61	2021-08-30T10:03:52
9.68786	-49.50031	0	61	2021-08-30T10:08:52
9.68753	-49.49948	0	61	2021-08-30T10:13:15
9.68707	-49.49857	0	61	2021-08-30T10:18:16
9.68669	-49.49766	0	61	2021-08-30T10:23:17
9.68638	-49.49689	0	61	2021-08-30T10:28:17
9.68596	-49.49603	0	61	2021-08-30T10:33:18
9.68563	-49.49524	0	61	2021-08-30T10:38:19
9.68540	-49.49444	0	61	2021-08-30T10:43:19
9.68510	-49.49384	0	61	2021-08-30T10:48:18
9.68483	-49.49313	0	61	2021-08-30T10:53:21
9.68460	-49.49237	0	61	2021-08-30T10:58:19
9.68444	-49.49158	0	61	2021-08-30T11:03:20
9.68427	-49.49063	0	61	2021-08-30T11:08:55
9.68413	-49.48996	0	61	2021-08-30T11:13:21
9.68394	-49.48917	0	61	2021-08-30T11:18:21
9.68379	-49.48841	0	61	2021-08-30T11:23:22
9.68370	-49.48772	0	61	2021-08-30T11:28:22
9.68361	-49.48712	0	61	2021-08-30T11:33:21
9.68351	-49.48651	0	61	2021-08-30T11:38:18
9.68341	-49.48590	0	61	2021-08-30T11:43:21
9.68333	-49.48535	0	61	2021-08-30T11:48:19
9.68324	-49.48477	0	61	2021-08-30T11:53:19
9.68310	-49.48425	0	61	2021-08-30T11:58:17
9.68294	-49.48376	0	61	2021-08-30T12:03:17
9.68271	-49.48325	0	61	2021-08-30T12:08:38
9.68258	-49.48273	0	61	2021-08-30T12:13:15
9.68247	-49.48221	0	61	2021-08-30T12:18:16
9.68235	-49.48163	0	61	2021-08-30T12:23:13
9.68228	-49.48108	0	61	2021-08-30T12:28:14
9.68224	-49.48050	0	61	2021-08-30T12:33:12
9.68225	-49.47995	0	61	2021-08-30T12:38:13
9.68230	-49.47937	0	61	2021-08-30T12:43:12
9.68230	-49.47879	0	61	2021-08-30T12:48:10
9.68241	-49.47816	0	61	2021-08-30T12:53:15
9.68241	-49.47765	0	61	2021-08-30T12:58:16
9.68244	-49.47714	0	61	2021-08-30T13:03:16
9.68246	-49.47659	0	61	2021-08-30T13:08:41
9.68244	-49.47607	0	61	2021-08-30T13:13:12
9.68244	-49.47556	0	61	2021-08-30T13:18:12
9.68242	-49.47516	0	61	2021-08-30T13:23:15
9.68237	-49.47470	0	61	2021-08-30T13:28:13
9.68223	-49.47416	0	61	2021-08-30T13:33:18
9.68214	-49.47365	0	61	2021-08-30T13:38:18
9.68218	-49.47314	0	61	2021-08-30T13:43:17
9.68216	-49.47269	0	61	2021-08-30T13:48:20
9.68209	-49.47226	0	61	2021-08-30T13:53:22
9.68197	-49.47181	0	61	2021-08-30T13:58:25
9.68183	-49.47147	0	61	2021-08-30T14:03:24
9.68168	-49.47113	0	61	2021-08-30T14:08:59
9.68158	-49.47086	0	61	2021-08-30T14:13:22
9.68158	-49.47052	0	61	2021-08-30T14:18:22
9.68168	-49.47006	0	61	2021-08-30T14:23:22
