/* DATA DESCRIPTION:
Citation:	Horstmann, Jochen; Carrasco, Ruben; Calil, Paulo H R; Iudicone, Daniele; Pesant, Stephane; Erta, J M (2022): Track of Lagrangian drifter 68 during the Mission Microbiomes with the RV Tara along the eastern coast of Brazil [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.948247, 
	In: Horstmann, J et al. (2022): Drifter position data from the eastern coast of Brazil during the project Mission Microbiomes with the RV Tara [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.948261
Project(s):	Atlantic ECOsystems assessment, forecasting & sustainability (AtlantECO) (URI: https://doi.org/10.3030/862923)
	Fondation Tara Expeditions (FondTara) (URI: https://fondationtaraocean.org/en/home/)
	Mission Microbiomes (MM2020) (URI: https://fondationtaraocean.org/expedition/mission-microbiomes/)
Funding:	Horizon 2020 of the European Commission (H2020) (URI: https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-2020_en), grant/award no. 862923: Atlantic ECOsystems assessment, forecasting & sustainability (URI: https://doi.org/10.3030/862923)
Coverage:	MEDIAN LATITUDE: 3.422399 * MEDIAN LONGITUDE: -49.744398 * SOUTH-BOUND LATITUDE: 0.860100 * WEST-BOUND LONGITUDE: -52.768890 * NORTH-BOUND LATITUDE: 6.456770 * EAST-BOUND LONGITUDE: -47.990420
	DATE/TIME START: 2021-09-15T20:04:43 * DATE/TIME END: 2021-10-02T17:28:40
	MINIMUM DEPTH, water: 0 m * MAXIMUM DEPTH, water: 0 m
Event(s):	TARA_Microbiomes_DRIFT-68 * LATITUDE START: 1.096360 * LONGITUDE START: -48.095060 * LATITUDE END: 6.456770 * LONGITUDE END: -52.768890 * DATE/TIME START: 2021-09-15T20:04:43 * DATE/TIME END: 2021-10-02T17:28:40 * LOCATION: Eastern Brazilian coast * CAMPAIGN: MM20210911_LEG-06_041-042_Macapa * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Drifter (DRIFT)
Parameter(s):	LATITUDE (Latitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	LONGITUDE (Longitude) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * METHOD/DEVICE: GPS receiver mounted on Lagrangian drifter
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en)
	Identification (ID) * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: DrifterID
	DATE/TIME (Date/Time) * GEOCODE * PI: Horstmann, Jochen (https://orcid.org/0000-0002-7979-5736, jochen.horstmann@hereon.de, https://www.hzg.de/institutes_platforms/coastal_research/operational_systems/radar_hydrography/staff/046556/index.php.en) * COMMENT: UTC
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	4837 data points
*/
Latitude	Longitude	Depth water [m]	ID	Date/Time
1.09636	-48.09506	0	68	2021-09-15T20:04:43
1.09556	-48.09634	0	68	2021-09-15T20:09:41
1.09443	-48.09784	0	68	2021-09-15T20:14:57
1.09333	-48.09933	0	68	2021-09-15T20:19:39
1.09245	-48.10068	0	68	2021-09-15T20:24:36
1.09274	-48.10233	0	68	2021-09-15T20:29:36
1.09580	-48.09677	0	68	2021-09-15T20:34:34
1.09755	-48.09396	0	68	2021-09-15T20:39:31
1.09911	-48.09141	0	68	2021-09-15T20:44:25
1.10031	-48.09012	0	68	2021-09-15T20:49:25
1.10064	-48.09067	0	68	2021-09-15T20:54:21
1.10096	-48.09125	0	68	2021-09-15T20:59:22
1.10126	-48.09177	0	68	2021-09-15T21:04:20
1.10157	-48.09232	0	68	2021-09-15T21:09:21
1.10193	-48.09286	0	68	2021-09-15T21:14:53
1.10216	-48.09323	0	68	2021-09-15T21:19:15
1.10240	-48.09356	0	68	2021-09-15T21:24:15
1.10257	-48.09390	0	68	2021-09-15T21:29:15
1.10273	-48.09418	0	68	2021-09-15T21:34:16
1.10284	-48.09436	0	68	2021-09-15T21:39:17
1.10279	-48.09464	0	68	2021-09-15T21:44:12
1.10275	-48.09473	0	68	2021-09-15T21:49:12
1.10273	-48.09479	0	68	2021-09-15T21:54:13
1.10273	-48.09482	0	68	2021-09-15T21:59:14
1.10261	-48.09476	0	68	2021-09-15T22:04:15
1.10248	-48.09467	0	68	2021-09-15T22:09:15
1.10237	-48.09445	0	68	2021-09-15T22:14:38
1.10229	-48.09421	0	68	2021-09-15T22:19:14
1.10228	-48.09387	0	68	2021-09-15T22:24:14
1.10226	-48.09354	0	68	2021-09-15T22:29:15
1.10230	-48.09317	0	68	2021-09-15T22:34:16
1.10236	-48.09277	0	68	2021-09-15T22:39:13
1.10241	-48.09219	0	68	2021-09-15T22:44:11
1.10236	-48.09091	0	68	2021-09-15T22:49:11
1.10228	-48.08951	0	68	2021-09-15T22:54:10
1.10219	-48.08813	0	68	2021-09-15T22:59:11
1.10229	-48.08658	0	68	2021-09-15T23:04:08
1.10254	-48.08517	0	68	2021-09-15T23:09:10
1.10280	-48.08360	0	68	2021-09-15T23:14:15
1.10297	-48.08240	0	68	2021-09-15T23:19:15
1.10305	-48.08090	0	68	2021-09-15T23:24:17
1.10313	-48.07922	0	68	2021-09-15T23:29:16
1.10321	-48.07760	0	68	2021-09-15T23:34:17
1.10334	-48.07623	0	68	2021-09-15T23:39:16
1.10344	-48.07486	0	68	2021-09-15T23:44:20
1.10354	-48.07330	0	68	2021-09-15T23:49:18
1.10369	-48.07166	0	68	2021-09-15T23:54:18
1.10394	-48.06876	0	68	2021-09-16T00:04:24
1.10404	-48.06726	0	68	2021-09-16T00:09:23
1.10415	-48.06562	0	68	2021-09-16T00:14:22
1.10424	-48.06442	0	68	2021-09-16T00:19:23
1.10433	-48.06305	0	68	2021-09-16T00:24:23
1.10442	-48.06165	0	68	2021-09-16T00:29:21
1.10442	-48.06022	0	68	2021-09-16T00:34:22
1.10442	-48.05893	0	68	2021-09-16T00:39:22
1.10436	-48.05777	0	68	2021-09-16T00:44:23
1.10429	-48.05655	0	68	2021-09-16T00:49:22
1.10420	-48.05539	0	68	2021-09-16T00:54:23
1.10406	-48.05426	0	68	2021-09-16T00:59:21
1.10388	-48.05307	0	68	2021-09-16T01:04:22
1.10365	-48.05191	0	68	2021-09-16T01:09:23
1.10339	-48.05075	0	68	2021-09-16T01:14:54
1.10313	-48.04980	0	68	2021-09-16T01:19:18
1.10278	-48.04871	0	68	2021-09-16T01:24:19
1.10243	-48.04767	0	68	2021-09-16T01:29:20
